TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Mxi1	Rps3	0.72909	45.61	0.614	rgb(224,100,101)	1.8933	2,2
Nme2	Rps3	0.61206	42.4	0.397	rgb(221,141,142)	1.829	2,2
Zfp1	Rps3	0.15251	32.14	0.139	rgb(219,190,191)	1.6235	2,2
Mxi1	Rps3a1	0.88654	49.65	0.647	rgb(224, 93, 95)	1.9742	2,2
Nme2	Rps3a1	0.81585	48.33	0.416	rgb(222,138,138)	1.9477	2,2
Mxi1	Rps4x	0.79844	47.56	0.564	rgb(223,109,110)	1.9323	2,2
Nme2	Rps4x	0.16756	32.28	0.276	rgb(220,164,165)	1.6264	2,2
Mxi1	Rps5	0.47582	38.59	0.593	rgb(224,104,105)	1.7527	2,2
Nme2	Rps5	0.045559	30.41	0.408	rgb(221,139,140)	1.5889	2,2
Nme2	Rps6	0.83436	48.57	0.57	rgb(223,108,109)	1.9525	2,2
Zfp1	Rps6ka1	0.94763	50.51	0.507	rgb(223,120,121)	1.9914	None
Zfp1	Rps6ka3	0.15545	33.01	0.011	rgb(217,215,215)	1.641	None
Mxi1	Rps7	0.58585	41.48	0.526	rgb(223,116,118)	1.8106	2,2
Nme2	Rps7	0.71789	45.43	0.427	rgb(222,135,136)	1.8897	2,2
Mxi1	Rps8	0.060767	30.32	0.32	rgb(221,156,157)	1.5871	2,2
Nme2	Rps8	0.86016	49.38	0.385	rgb(221,143,144)	1.9688	2,2
Nme2	Rpsa	0.36313	36.26	0.275	rgb(220,164,165)	1.706	2,2
Nme2	Rtcb	0.65859	44.31	0.313	rgb(220,157,158)	1.8672	2,2
Zfp1	Samsn1	0.70575	45.41	0.414	rgb(222,138,139)	1.8893	None
Zfp1	Scel	0.70355	45.25	0.249	rgb(220,169,170)	1.8861	None
Dach2	Serinc3	0.40728	38.05	0.049	rgb(218,208,208)	1.7419	2,2
Mxi1	Serpine1	0.22392	34.18	0.183	rgb(219,182,182)	1.6644	2,2
Zfp1	Sfmbt1	0.41399	38.17	0.171	rgb(219,184,185)	1.7443	2,2
Zfp1	Sh2d2a	0.52607	40.22	0.222	rgb(219,175,175)	1.7853	None
Zfp1	Shroom4	0.98909	50.7	0.701	rgb(225, 83, 84)	1.9952	None
Nme2	Sit1	0.22675	34.2	0.202	rgb(219,178,179)	1.6648	2,2
Mxi1	Slain1os	0.071081	31.29	0.291	rgb(220,161,162)	1.6065	2,2
Dach2	Slc18a2	0.0053755	30.26	0.259	rgb(220,168,168)	1.5859	2,2
Dach2	Slc25a19	0.16874	33.18	0.18	rgb(219,183,183)	1.6444	2,2
Nme2	Slc25a5	0.67507	44.49	0.491	rgb(222,123,124)	1.8708	2,2
Nme2	Snora65	0.092537	31.46	0.458	rgb(222,130,131)	1.6099	2,2
Zfp1	Sntb1	0.81491	48.32	0.315	rgb(220,157,157)	1.9475	None
Nme2	St13	0.5461	40.42	0.425	rgb(222,136,137)	1.7893	2,2
Zfp1	St6galnac5	0.26592	35.05	0.045	rgb(217,208,208)	1.6818	None
Dach2	Stc2	0.26711	35.07	0.071	rgb(218,203,204)	1.6822	2,2
Nme2	Stc2	0.36186	36.25	0.25	rgb(220,169,170)	1.7058	2,2
Zfp1	Sv2c	0.71324	45.36	0.357	rgb(221,149,149)	1.8883	None
Nme2	Taf1d	0.40323	37.52	0.517	rgb(223,118,119)	1.7313	2,2
Zfp1	Tet2	0.57586	42.17	0.17	rgb(219,184,185)	1.8244	None
Zfp1	Tex9	0.86859	49.45	0.446	rgb(222,132,133)	1.9702	None
Dach2	Tktl1	0.66848	44.41	0.408	rgb(221,139,140)	1.8692	2,2
Zfp1	Tktl1	0.73637	46.34	0.34	rgb(221,152,153)	1.9079	2,2
Nme2	Tlcd2	0.0062481	29.36	0.359	rgb(221,148,149)	1.5679	2,2
Dach2	Tlr1	0.37135	37.18	0.181	rgb(219,183,183)	1.7245	2,2
Nme2	Tma16	0.52304	40.45	0.446	rgb(222,132,133)	1.7899	2,2
Nme2	Tmigd1	0.87761	49.52	0.517	rgb(223,118,119)	1.9716	2,2
Zfp1	Tnip2	0.71474	45.51	0.507	rgb(223,120,121)	1.8913	2,2
Zfp1	Tppp	0.9522	50.52	0.522	rgb(223,117,118)	1.9916	None
Mxi1	Tprgl	0.56739	41.53	0.531	rgb(223,116,117)	1.8116	2,2
Nme2	Tuba3a	0.49554	39.3	0.3	rgb(220,160,160)	1.7669	2,2
Nme2	Txn2	0.8715	49.47	0.468	rgb(222,128,129)	1.9706	2,2
Zfp1	Ubtf	0.46044	39.21	0.213	rgb(219,176,177)	1.7651	None
Nme2	Vim	0.24793	33.56	0.559	rgb(223,110,111)	1.652	2,2
Mxi1	Vwa5a	0.24603	33.48	0.516	rgb(223,118,119)	1.6504	2,2
Mxi1	Wdsub1	0.057697	30.3	0.308	rgb(220,158,159)	1.5867	2,2
Nme2	Ybx1	0.87007	49.46	0.455	rgb(222,130,131)	1.9704	2,2
Zfp1	Zdhhc2	0.80284	48.11	0.115	rgb(218,195,195)	1.9433	None
Zfp1	Zfp467	0.67317	44.46	0.462	rgb(222,129,130)	1.8702	2,2
Zfp1	Zhx1	0.9058	50.32	0.324	rgb(221,155,156)	1.9876	None
