	ILC1_Bcl6_FC	CCR6-ILC3_Bcl6_FC	NK_Bcl6_FC
Lrrn2	0.0328811855711185	-0.274007183314257	-3.07628529260293
Lrrn3	0.653272626870445	-0.015518961217021	0.990984876262405
Lrrn4cl	0.478028526957535	-0.000148288118926415	-0.00253212635436601
Lrrtm2	-0.953460461928752	1.23629897020489	-0.504706880083849
Lrsam1	0.65869437880645	-0.266959829520674	-0.871527895658629
Lrtm2	0.0012027815028557	-0.000176576039183622	-0.979089097281657
Lrwd1	-0.482558700930063	-0.894718322953859	-1.48845109654606
Lsg1	0.176859229172484	0.0287487294771507	-0.249529041110259
Lsm1	-1.18577729286547	-0.822170812842186	-0.920090988391123
Lsm10	-0.532729033017903	-0.50729393440793	0.439105240361453
Lsm11	-0.267922319066047	-0.741366636314242	-2.21964634992513
Lsm12	-0.221251527767283	-0.0751635688753425	1.1161892532519
Lsm14a	-0.404918217078568	-0.206361873785326	-0.245106640056506
Lsm14b	-0.728110010172342	-0.730416550679492	-0.736989361458815
Lsm2	0.203617844420538	-0.484171298002657	1.13873826642013
Lsm3	-0.30490609520135	-0.90296712175398	-0.773912469986489
Lsm4	-0.292616852041713	-0.647779438935783	-0.547071665524271
Lsm5	-0.460377435653169	0.40659712249098	0.0882217411455975
Lsm6	-0.423749477870384	-0.240794806712134	0.115893618150185
Lsm7	-0.245779844556792	-0.0206008477209619	-0.00813149445847428
Lsm8	-0.11335992964147	-0.677361856405176	0.10913505418106
Lsp1	-0.16198924915932	-0.231569762375161	0.115427701526626
Lsr	-0.243011514232324	-0.0534766584846792	0.898663176996361
Lss	0.319771901042857	0.444944270480541	-0.0254883415115629
Lst1	-0.394955407182931	-0.12417500360559	1.20159772766849
Lta	-0.262733408027949	-1.15747644957615	-1.32354273288595
Lta4h	-0.191789882490672	-0.460191285194091	-0.10589532375441
Ltb	-0.769051827014502	-0.988103736258015	-0.446416384275538
Ltb4r1	0.353446526664044	-0.267491437557209	-3.60712772464679
Ltbp1	0.0334138324359896	0.334687953947325	0.903147421762034
Ltbp2	-0.854606705917753	-0.0112053662969107	-0.766909181295507
Ltbp3	0.112733461018564	-0.170141329682538	0.0181730834822791
Ltbp4	1.0726506807819	1.94774341402769	2.78813814407523
Ltbr	1.27311747653029	0.51014897239559	1.84828234768499
Ltc4s	0.000749018124794135	-0.000108331645099863	-0.525490579931608
Ltf	-0.249422897431661	-0.00830513024897724	-0.0607774826286668
Ltk	0.00470368589169061	-0.0590579046909696	1.36359112158547
Ltn1	0.131747390872663	-0.572243887364674	0.198948969832364
Ltv1	0.662770189581706	0.604496093099529	0.389440238234724
Luc7l	-0.406079037338913	0.426982813596118	-0.101047376981229
Luc7l2	0.284612716759157	0.568327228482391	0.532184014722023
Luc7l3	-0.0503597747228034	-0.46851634167733	0.570021946554175
Luzp1	-0.169513442936578	0.187662424255414	-0.272319868509578
Lxn	-1.46504706366897	-0.29734491888699	0.131653089281151
Ly6a	0.086273223510369	-0.167289177251239	0.767554124230181
Ly6c1	-0.0602777962329445	-0.0431008142839116	0.25786805383426
Ly6c2	-0.520267151742837	-0.23795164651785	-0.491462877361642
Ly6d	-0.133605294074254	0.238817650588509	-0.230459081757672
Ly6e	0.36882445872808	0.181148488444428	0.159622808260571
Ly6g5b	0.7317354768256	-0.0172220379207905	0.036605835281336
Ly75	-0.909047939458354	-0.318496082440476	0.959066210287922
Ly86	0.776965676163295	0.786631204054401	3.19882905981987
Ly9	-0.56352279760044	-0.35116482343422	-0.313960302018804
Ly96	0.63355109682066	-0.0556910809397993	-0.718059424370594
Lyar	0.111869592377483	-0.316602673953768	0.413401216097739
Lyl1	-0.300402073989593	0.251209082608694	-0.341728198342498
Lyn	0.89171653083905	1.46108363955211	0.697248152450292
Lynx1	0.463939174724607	0.0440003152102355	1.30809640608502
Lypd1	0.00192132256194137	-0.000287538263401747	-0.00471208402380317
Lypd6	0.00109239901733359	-0.000159908539650064	0.181663639066127
Lypd6b	0.255796116459003	-0.158993886960112	1.37607967059205
Lypd8	-0.275579360788626	-0.319052710825451	-0.397825482562146
Lypla1	-0.879809393487338	-0.437573664805217	-0.542373336699319
Lypla2	-0.262041390822544	-0.268373817672229	-0.208374009094313
Lyrm1	-0.509869702146808	-0.564521382794413	-1.49343921035981
Lyrm2	0.224382496622099	-0.36438750232774	-2.06563879097551
Lyrm4	-0.647393473037866	-0.283393951144432	0.272387504338073
Lyrm5	-0.0595690835500131	-0.0517812140792612	0.0128258393564483
Lyrm7	-0.682032958512301	-0.0117433633868183	-0.0229923973721972
Lyrm9	0.0692931574441319	0.168912212713083	-1.45339194935839
Lysmd1	-0.0405226296250096	-0.161496096086728	-0.118916689621974
Lysmd2	0.159645664918907	-0.479356639587053	-0.153473702263793
Lysmd3	-0.240147336819019	0.333682994010632	0.0309740544954141
Lysmd4	1.27803525677425	0.373866030770468	-0.425576411310504
Lyst	0.16479202052711	0.240816820790019	0.58786382510991
Lyz1	-1.2941939658626	-1.37646874920478	-0.127170871179089
Lyz2	0.229488102229808	-0.0625583171445831	0.459303428642231
Lzic	-0.872676228059356	-0.618469886371336	-0.537339922192156
Lztfl1	-0.625733696572572	-0.591412347532127	1.35902284564587
Lztr1	-0.45022276179178	-0.622934907007631	0.697809196950442
Lzts1	0.0250111475574535	0.0922585693222871	-0.634804093700389
Lzts2	-0.474690244434562	-0.348803282380537	-2.04662748767557
Lzts3	-0.276643312967978	0.735369055996454	-0.730036289701335
M1ap	-0.351116190531746	-0.820304842193217	-0.63281755937119
M6pr	0.0306173306282897	0.0983180722375905	0.147063872220849
Mab21l1	0.231530127775042	0.0823989052653663	0.198974526720427
Macf1	0.0505874087694231	0.44698124811314	0.157966726024625
Macrod1	-0.838622905190601	0.20442660099816	0.22422358296506
Macrod2	-0.617965919505531	-0.45280788592523	-0.0883860260910607
Mad1l1	0.0111033946566777	-0.199128799368184	-1.12233311297552
Mad2l1	-2.1886371072227	-0.0388017149035047	0.642567497259172
Mad2l1bp	0.243237152592983	0.0271455442521827	0.350121234893557
Mad2l2	-0.364427054683489	0.650290872942603	-0.530483424926774
Madd	0.709421633396987	1.16241615388668	0.591138094037608
Maea	-0.371071435338023	-0.259881754720783	0.329449016704299
Maf	-0.00471342210905385	-0.200009278797652	0.285614935155953
Maf1	0.346553533335865	-0.21775882886651	-0.242966516220465
Mafb	-0.0353328384187104	0.0212185226147881	0.589548265150149
Maff	-0.148710105601652	-0.0792120243707173	-0.578250632592019
Mafg	0.2108276871115	0.437388924131118	0.781618264115921
Mafk	-0.32432091432534	0.0428888980366746	-0.0918697506260805
Mag	0.443059282600921	-0.434390182561494	-1.21125395031164
Mageb16-ps1	0.318727548475876	-0.00283669586465746	-0.341203883619301
Mageb18	0.311770892381724	-0.00830513024897728	-0.0607774826286666
Maged1	0.908499017701026	0.595177582771847	1.72023752635403
Maged2	-1.17790280798284	-0.364746968204738	-0.615248340182282
Magee1	0.580449522338007	-0.384610161657017	0.939356443076061
Magi1	0.695600943499334	0.48370621466779	-0.75384287009451
Magi2	-0.0210753026660018	-0.015098923974364	-1.88461045475708
Magi3	0.190119832044656	-0.219626699016505	-0.539902629320855
Magoh	-0.0377934086123534	-0.181662331734762	-0.0109726242741224
Magohb	-1.33475983995369	-0.394611037326893	-0.0868148283580474
Magt1	-0.113048466496744	-0.556179358567471	0.481152380522399
Mak16	0.681663941982069	0.15072799131422	0.368738521419562
Mal	-0.692026411172544	0.321652924134871	-0.042301385393418
Mal2	-0.200987083483187	-0.741375611963979	-0.00425391077475274
Malat1	0.0973720504175375	0.576458088697963	0.324140162477345
Malsu1	-0.322816417024979	-0.419591874458067	-0.251627950238506
Malt1	0.478679813909579	1.09173136004934	0.700776227245815
Mamdc2	0.61662282456418	0.221436905962482	0.621492986344635
Mamdc4	-0.947579725738046	-0.357539030252084	1.66400955786417
Maml1	0.520212986730203	0.757804856597041	0.646885835752215
Maml2	0.954519301678331	0.0470948177145316	0.848729727596405
Maml3	-0.158479581840089	0.806344016092828	-1.43986752085302
Mamld1	-0.107283808535557	-0.000263805294664646	1.28065810570179
Man1a	0.641512136267176	0.765499265862079	0.595340983195142
Man1a2	0.0762001867508746	0.388737283676724	0.294994611266966
Man1b1	0.311462409761192	0.436757384525791	-0.132224812130268
Man1c1	0.584652437700136	0.239367357038065	0.0821102953553848
Man2a1	0.44837445471039	0.585373535528442	-0.0736780734682469
Man2a2	0.409136582717754	0.562426247006491	0.639462821522547
Man2b1	0.202785456251764	0.610913575375402	0.298095928937403
Man2b2	-0.337331373526059	0.516350392105932	0.267648969494773
Man2c1	0.0593903497963677	0.485311507853965	-0.258497440505073
Man2c1os	-0.194499199245668	-0.0486790530660282	-0.0162605321523088
Manba	-0.331444235140471	-0.32294637001935	-0.561786005842866
Manbal	0.858604478317557	-0.36638230241331	-0.602060367998089
Manea	-0.505035993979224	0.557322884477884	0.146189103986943
Maneal	-0.258345393225665	-0.677055950294636	-0.0175952859958919
Manf	-0.0891989777988486	-0.178181628160106	-0.108433557937202
Mansc1	-0.366065125084593	0.560206694732201	-1.56672377327111
Maoa	-0.228970996270871	-0.806525961446262	1.68551358756729
Maob	0.00118969385302602	-0.000174597968059393	0.989052618201574
Map1a	-0.402535851591233	0.451646791978248	-1.53641155788458
Map1b	0.828767001517293	0.27002357301698	0.71505541193994
Map1lc3a	0.34166521928378	0.717968145204672	1.10491656699949
Map1lc3b	-0.0517252178224343	-0.0556337811311746	-0.088432354309275
Map1s	0.385554977536808	-0.0979678930726605	-0.307781809253404
Map2k1	-0.171014292799054	-0.521642905762354	-0.981628787790342
Map2k2	0.356808801676573	0.00634780926597638	0.096415993189058
Map2k3	0.605602478901837	0.66600982710432	0.836036696865139
Map2k4	0.267286956574196	0.375052012855766	0.79459460211954
Map2k5	0.445617963821241	-0.0830485225071643	0.106206513967792
Map2k6	-0.343657926998238	-0.541691460114958	-0.343149682706705
Map2k7	0.565970315275578	0.25542277682759	-0.247808001349365
Map3k1	0.441656617089173	1.00948565475763	0.0583120732080782
Map3k10	-0.180291338511113	-0.529267008148627	0.0516164997583441
Map3k11	0.261738798932569	0.159741377703011	-0.365588383456856
Map3k12	-1.05858143997948	0.178464833501652	0.209743510770814
Map3k14	0.614130714810051	0.754715506126412	0.199233710045119
Map3k15	-0.348778376680048	-0.411728111790531	0.165229814883092
Map3k2	0.0351174494221798	0.308687604208531	0.250379165722179
Map3k3	-0.0995908278277326	0.654040694666424	-0.303697663850505
Map3k4	0.309878409669327	0.360500518174091	-0.399138909878557
Map3k5	0.129147180837179	0.609739120523734	0.329285503061973
Map3k6	0.322615115640087	0.386340708612651	0.191205689036251
Map3k7	0.374486242654386	0.108072626435744	0.201901429380716
Map3k8	-0.80179425964274	-0.13466015248048	-0.64261700067115
Map3k9	0.829429369643341	0.102026858569585	0.571897465132176
Map4	0.247133251477085	-0.00737207037137016	-0.493716782549552
Map4k1	-0.31796584561643	-0.403802142041396	-0.764427832004372
Map4k2	0.175332539927067	0.0948889756224095	0.378410511888272
Map4k3	0.244671960109935	0.642820399057211	0.212250413756328
Map4k4	0.31987546171251	0.294371441768693	0.0704539002029004
Map4k5	-0.617515924349161	-0.537009965729967	-1.53065438425341
Map7	0.276900349719073	0.185744033340434	-1.49770733260853
Map7d1	-0.217772402096771	0.285274536952801	-0.470896499334168
Map7d2	0.250614644292723	0.0556008261847558	-0.0393492191711413
Map9	0.769256046424421	0.533859513831595	0.612144751208777
Mapk1	-0.0681742612610953	-0.181584763224892	-0.596163031193733
Mapk10	-0.176023282808751	0.453242539677977	-2.94242801355786
Mapk11	0.107161988946649	0.0547432653406567	-0.740296831552357
Mapk14	0.30483861772135	0.433289518365658	-0.267281632644541
Mapk1ip1	0.37433521326835	-0.234451156388446	-0.549684705298636
Mapk1ip1l	0.54278580414077	0.364649314491283	0.164468844303031
Mapk3	-0.304035415958324	-0.972354147904827	-0.347037018058944
Mapk6	0.0946978409843192	0.0647103166674445	0.114914061678892
Mapk7	0.216713455895472	-0.644516326200123	0.0557520791399412
Mapk8	-0.403276471214987	0.179152665744455	0.123961886527594
Mapk8ip1	0.233275041152996	0.360316578842711	0.361224867782784
Mapk8ip3	0.587487759536424	0.303232683510911	-0.103753757243803
Mapk9	0.168573684551581	-0.105451137468486	-1.0009978080896
Mapkap1	0.383234991513074	0.226971540596707	-0.121581839634619
Mapkapk2	0.535763899177212	0.845225865530071	0.168675193618362
Mapkapk3	0.675165401551998	0.621575816567439	0.738143375628956
Mapkapk5	0.291554583722193	0.00036680984799795	0.853372695685598
Mapkbp1	0.234419099481775	0.102176696555467	-0.845506575574311
Mapre1	0.0989552527166858	0.264147514303937	-0.114234476421031
Mapre2	-0.1072362844494	0.414579892204395	0.114157290749474
Mapre3	-0.293400440178738	0.139226977601274	0.259890821254547
Marc1	0.0311739974750315	-0.00830513024897723	-0.0607774826286666
Marc2	-0.851630434501466	-0.245411568148857	0.0357462344164684
March1	1.18112793755946	0.41612533247526	-0.200480823488966
March2	-0.00435368188632494	-0.103272585989274	0.00886462176870964
March3	-0.253203710402193	0.68386170335697	1.15821702891659
March5	-0.106286806428768	0.700784513795429	0.520359216560057
March6	0.67053136501789	0.760511773431387	0.488477449300781
March7	0.353209768157026	0.602755113847448	-0.179224991368318
March8	-0.24251696248585	-0.170305832400539	-1.06154612925348
March9	-0.23154075318194	-0.150007172633961	-0.0452657112294674
Marcks	1.11052203229546	-0.196200883074681	0.0427913999307135
Marcksl1	0.598230199933586	1.1719738869947	0.715017478503536
Marf1	-0.385424612697201	0.549655877465421	-0.119179788629653
Mark1	-0.500764856825314	-0.0275011521030793	1.31014063739718
Mark2	-0.0322431249954214	-0.00421822781827556	0.4065652973674
Mark3	0.269574900987105	0.47693111848227	0.577235858233695
Mark4	-0.104252329136001	-0.172778952840229	0.490756182204912
Mars	0.00521673258944945	0.0109608420788551	-0.231989926937779
Mars2	0.234966941912451	-0.276696337847906	-0.443333350508095
Marveld1	-0.151160366423908	0.0406932849875204	0.406467051037007
Marveld2	0.496771513520234	0.225835246546608	0.241252264630351
Marveld3	0.0311739974750314	-0.290187799108145	-0.0607774826286667
Mast1	-0.467930712237185	-0.043799052716271	-0.5501202848386
Mast2	0.484873436843187	0.405159069023654	0.765878618469714
Mast3	-0.623494990203736	-0.313052829910476	-0.57438038010947
Mast4	0.227985946521511	1.37318734451774	1.11624233515617
Mastl	-0.17788923019637	-0.259779708047535	0.212063286088297
Mat1a	0.306957935910779	0.181703599923586	-0.502909137316627
Mat2a	0.176469060360077	0.461045492676357	-0.338728346843327
Mat2b	-0.369232290783347	-0.207525391465391	0.0870777506214957
Matn1	0.422721009601471	-0.000150181711635777	0.825948989003054
Matr3	-0.167150588180427	0.123096676947756	0.0289829182863074
Mau2	0.485294865202135	0.157913686947803	0.381580168802739
Mavs	-1.20290909232917	0.0565794868370294	-0.192547646987864
Max	-0.17162715290809	-0.336869342456834	0.156444226413471
Maz	-0.203440380303017	-0.188329219054552	-0.112547063268602
Mb21d1	-0.555269472453706	1.23674491502372	-2.67410291488845
Mbd1	0.0289665832604555	0.0659995887950268	-0.127537011895119
Mbd2	-0.0475251621936265	-0.00120987279990797	-0.191100231718581
Mbd3	-0.160946575831074	-0.155232326523095	-0.945178952837726
Mbd4	-0.196344525547744	0.146274609794822	-1.52717722711641
Mbd5	0.647763911651825	0.242502771543579	0.316864408653014
Mbd6	-0.291744118782432	1.22283140071832	-1.13795157064386
Mbip	-0.805866445941472	0.14746598560707	-0.110581407511113
Mblac2	-1.37097463001628	-0.43858854634086	0.696271910920812
Mbnl1	-0.219009694906106	0.0730587188055521	-0.0995822559206706
Mbnl2	0.542286998438418	1.03011635167513	0.781359778586891
Mbnl3	0.452523260828119	0.354711477918889	-0.927494973352989
Mboat1	-0.175295525599878	0.276785938734694	-1.67951616643383
Mboat2	1.02936771932063	0.0444538760879493	-1.41375804742676
Mboat7	0.269278414424069	-0.228155020957682	-0.243868712407831
Mbp	0.619950886648509	0.853240225577142	0.0283433689657117
Mbtd1	0.61724811384265	0.711444164948696	-0.295960274135643
Mbtps1	0.429674893233942	0.0798101483179406	0.727819196543311
Mbtps2	-0.235714531847765	-1.31086547275578	-0.272430175057525
Mc1r	-0.518720247636131	-0.209878864569509	-0.529465141108333
Mcam	1.16143759594915	1.42308213375552	-0.157350537850755
Mcat	0.26491920004329	-0.710317909381097	-2.83493294804726
Mcc	0.129055120226892	-0.483043882123342	0.826072533108836
Mccc1	-0.0493994478613756	-0.107852826335124	-0.14762689382928
Mccc1os	0.00646928893934381	0.53680528370965	-0.015598276229694
Mccc2	-3.2452246215834	0.0708631520527377	-0.749787242507283
Mcee	-0.734903177264069	-0.69971265086651	-1.29915463613917
Mcemp1	0.00305729957832599	0.068167563471182	-0.0890545907197581
Mcf2	-0.421743096102349	-0.544980003904767	-0.0465974176438419
Mcf2l	-0.70674267030656	-0.0383060264389032	-1.28757237531401
Mcfd2	0.0606505235360549	-1.26806045809543	-0.081874190465621
Mcl1	0.042623109861945	-0.101899889203121	-0.119742080383288
Mcm10	0.10261216665077	0.352331882395104	-0.00657630891412314
Mcm2	-0.482322279464784	-0.736555227488658	-0.390687941459638
Mcm3	-0.290045277247202	-0.00461423643954059	-0.839131283576493
Mcm3ap	0.284707455262599	0.367081072228556	0.142981594242956
Mcm4	-0.303463605991362	0.219707763473823	0.240665668241709
Mcm5	-0.0286407360218476	-0.159568859439098	0.447877380890832
Mcm6	0.235833879883907	-0.996591137158744	0.0976043853335852
Mcm7	-0.0640303098971584	-1.08334806301743	-0.446783744664419
Mcm8	-0.252983226542984	-0.129496767143481	0.365011853978007
Mcm9	0.909993285751676	-0.626523260491235	1.86716262391191
Mcmbp	0.36850221039027	-0.0950301079527913	0.507391225578204
Mcoln1	-0.0150078141654604	0.271894708340641	0.453780383587214
Mcoln2	-0.477630614683949	-0.443219167599987	-0.833362123719709
Mcoln3	0.00233838728251945	-0.000343873620245105	-0.654799223755905
Mcph1	0.261378383928851	0.0992750127886414	-0.0815855655194345
Mcrs1	-0.0744999780322607	-0.495638648304648	-0.700055062170761
Mctp2	-0.086275023421208	-0.340143825235104	-0.104222903906379
Mcts1	-1.24682138804513	-0.833688101127003	-1.45839637145648
Mcts2	0.398632165377196	0.398141791781623	-0.272339146909082
Mcu	-0.641885733977286	0.0594587445404627	-0.846807689463623
Mcur1	0.245144410311417	0.0966622053034867	0.783407487657749
Mdc1	-0.148099892375768	-0.100257717777323	-2.32794883130855
Mdfic	-0.572005451650611	-0.214838853654933	-0.786528795935494
Mdga2	0.660251794820498	-0.0446568022769143	-1.50149385367393
Mdh1	-0.475499892638261	-0.78916962449157	-0.351444138991591
Mdh2	-0.0556180530746402	-0.0910398724114232	0.140649784748324
Mdk	0.123133160553236	0.333188464866273	1.15332790045327
Mdm1	0.451933093970178	-0.155878782689349	-0.683958069349034
Mdm2	0.468564636047981	0.418775657328204	0.292107221605969
Mdm4	-0.63949637605614	0.0271873720887113	0.21381109115089
Mdn1	0.659323496003894	0.63814119554	0.0264487766362583
Mdp1	-0.729975657451393	-0.500483509221697	-0.0742039797239654
Me2	0.315812444183309	0.312901028375621	0.451170169568931
Me3	0.61540371016338	-0.412177028583432	-0.884073675822301
Mea1	-0.633054585472134	-0.345258062877713	-0.61019523341242
Meaf6	0.801875732167172	-0.336875692703376	-1.88349819590461
Mecom	0.235744808699233	0.0981010006026782	-0.628962255118621
Mecp2	0.155115194512225	0.38098761559038	0.0340500843668585
Mecr	0.849981701034323	-0.511761058830712	-2.68237538640967
Med1	-0.145362081380646	0.473483224184521	0.0062250536713643
Med10	0.030723997121662	-0.55586552362169	-0.747177316428414
Med11	-0.0691544954075146	-0.453634329751665	0.441863441557552
Med12	0.20823643968376	0.310101285924949	-0.249718011095732
Med12l	0.244944354128416	0.687145391907375	-0.768196180869426
Med13	0.689497477799681	1.25678677620356	0.303626338598475
Med13l	0.7317090572306	0.950286476802069	0.304342643423554
Med14	0.611310195793751	0.521748857729095	0.0686004540988526
Med15	-0.167991190405964	-0.391970093471575	0.0891767968986463
Med16	-0.00943588458676948	0.771139287273372	0.333491063638434
Med17	-0.594517682920958	-0.441751509795167	-0.621985344982147
Med18	-0.553356966598814	-0.0041889767835534	-0.63992030881895
Med19	0.536484913049166	0.803296005762658	2.05289901302321
Med20	0.573879472334628	0.0723071669624011	-0.19506056572659
Med21	-0.233663605476002	-0.642717362891292	0.693769179054792
Med22	-0.0458746710406772	0.0766338855098284	-0.470676112207046
Med23	0.0880380206371192	0.00424067859167216	-0.574870056194462
Med24	-0.0794031918368209	-0.488932722073352	-0.311907147857101
Med25	0.868624086148589	0.110020390632163	0.591067443633912
Med26	0.885457126163085	0.072028057200894	0.401055552898107
Med27	0.833640238886355	-0.527190656259672	-0.403642636932409
Med28	-0.587215515463875	-0.609781623318564	0.0870745815689838
Med29	0.18422544073958	0.661333143592979	0.680018311089892
Med30	-0.845849163215942	-0.349234087362453	-1.30151365692982
Med31	-0.805877002629863	-0.147504224285685	-0.719555238974567
Med4	0.558527040284822	0.269612812297192	0.405232439823498
Med6	0.125644664618926	-0.331145358010881	0.918420762306398
Med7	0.591151103088579	-0.416803467181122	-0.80343357471524
Med8	0.401176633916164	-0.0833898012412307	-0.235948334456704
Med9	-0.680887129849656	0.469956586285102	-1.32696961566335
Mef2a	0.277915618082258	0.293252231239247	0.32875423070583
Mef2c	0.625151399359202	-0.400696249953893	-0.609898183736029
Mef2d	0.152041834951337	1.50065721624192	0.22213075375117
Meg3	0.0136553390686619	-0.00213558880810675	1.96720874073719
Megf11	-0.182330269061239	0.568891134408604	-0.00503548824427405
Megf6	0.0172061929508072	-0.000160329827454927	0.048186681526347
Megf8	-1.05577610596991	0.0563488857090903	0.350377818049876
Megf9	-0.104723430112481	0.815491669007079	-3.54228391455786
Mei1	0.71050683174714	0.914349183789004	0.203818655314726
Mei4	0.00216638743528016	-0.290082056470473	-0.0052886629190714
Meis1	-0.0836113589587857	-0.574059466457323	0.398747633674829
Meis2	0.182234653959081	0.384822763927956	-0.262889974266542
Meis3	-0.0974386506946796	-0.0592736238237087	0.867916656423852
Melk	-0.766533797252219	0.276621631542408	0.685920067984609
Memo1	-0.333180076624087	-0.0212124693057412	-0.634140079819268
Men1	-0.445270862663852	-0.796664215597267	-0.786451597094993
Meox1	-0.381762760991636	0.0233265633080966	-1.14966627034263
Mepce	0.0368675769049078	0.0560173699232535	0.0196410425860964
Mertk	0.320282396701074	0.133795828488614	1.0071867802665
Mesdc1	0.570853402183718	-0.209708678256669	-0.169304902498271
Mesdc2	-0.20846248191841	-0.607640420094026	-0.345531382011061
Mesp1	-0.249422897431661	-0.00830513024897728	-0.0607774826286666
Met	-1.2491708536398	0.0784376682162498	-0.554315215244703
Metap1	0.0683914387701719	0.606803501804339	-0.821396258887927
Metap1d	-0.511339636507213	-0.131771299786602	2.88698219749554
Metap2	0.295899790390375	-0.129349973953581	0.145332234411547
Metrn	0.040531007175701	-0.4593538122098	-0.383968467846629
Metrnl	0.3193668958294	0.579194455893362	-0.597746427005984
Mettl1	-1.13008306565646	-0.940417130152747	-0.847333367638193
Mettl10	-0.496832150268022	-0.930113264519484	-1.77165138120519
Mettl13	-0.0208726491749057	0.355063434340921	-0.00398987955449001
Mettl14	-0.135292137530126	-0.939184606967604	0.419762694622419
Mettl15	0.667986860407398	-0.338093653372777	-4.58686351628825
Mettl16	-0.522261118784421	0.045656691701642	-1.57666935103625
Mettl17	-0.319603550729583	0.00524533909987225	0.808036457834518
Mettl18	-3.06818579104316	-0.504680996544044	0.71632601045964
Mettl2	0.210667059599799	-0.0834889084525426	0.446348668691899
Mettl20	-2.06877085025788	-0.479608746112936	-0.545252763200037
Mettl21a	-0.214548767791965	0.163099126165156	0.00652078401669159
Mettl22	0.44854972707191	-0.505987338539275	-0.0663886475720461
Mettl23	-0.64825677564441	-0.8996257716209	-1.52512648259948
Mettl25	0.268562323972824	0.327509459891927	-0.479786321128557
Mettl3	0.625350506130137	-0.011554743961618	0.0189120166084756
Mettl4	0.008350600656765	-0.45145882093951	0.135861921348267
Mettl5	-1.4858387514908	-0.251827486552026	0.304671338664995
Mettl6	-0.866344208262047	-0.328538251174806	-0.32602309982259
Mettl7a1	-1.06135733624299	-0.686334793494623	2.14385335707739
Mettl7a2	0.0311739974750316	-0.008375642496434	-0.0607774826286666
Mettl7a3	-0.249422897431661	-0.00830513024897724	-0.0607774826286668
Mettl8	-0.591445937083354	-0.717826715769542	0.579288270377435
Mettl9	0.0319660796659665	-0.550977541546969	-0.670089913035602
Mex3a	0.377325084080974	-0.0847058590230842	-1.05886286095545
Mex3b	-0.329659493559231	0.904497812963969	0.734720262252094
Mex3c	0.762828278280905	1.44803634165309	0.117546417747335
Mex3d	-0.154233869259797	0.292821361288062	-0.0119174486361627
Mfap1a	-0.296525170942709	-0.110855685523853	-0.206300925217536
Mfap1b	0.76941750030415	0.379284886723114	-0.957785804876161
Mfap2	0.426073119019719	-0.000113662636212763	0.572093628711494
Mfap3	0.170162610145019	0.793196969819119	1.0805500331826
Mfap3l	0.00559296448671341	0.0227389704347117	-0.824246722202417
Mfap5	0.00523852595518803	0.138468565450127	1.61546442875607
Mff	-0.396527938039061	-0.409667797522074	-0.0274843696648009
Mfge8	0.211839002348868	-0.332799378953022	0.598516304175066
Mfhas1	-0.208604513409638	0.324931136287965	0.34614279175984
Mfn1	0.299226565157495	0.307288562826701	0.255827175792631
Mfn2	-0.168704721894814	0.103469438916653	-0.324691899583438
Mfng	-0.312859625865793	-0.869217362468411	-0.209774668025715
Mfsd1	-0.191714613297507	-0.00466955124433881	0.162654553550004
Mfsd10	0.401437999946078	0.0153168533704823	-0.324904049506343
Mfsd11	-1.30315709192047	-0.285899046613917	0.190488189917606
Mfsd12	-0.332705918169576	0.352617779521221	0.635285217599939
Mfsd2a	0.19284683423967	0.228952645358316	0.255352763336677
Mfsd3	-0.496656804139237	-0.130899816008224	-0.569619006439681
Mfsd4	0.21478181202266	1.61660795723618	0.523014164265727
Mfsd5	-0.886817165479103	-0.654981928357143	-0.447636658630845
Mfsd6	0.315843525684905	0.905339640790867	-0.334359691513512
Mfsd6l	0.00217336351055354	0.62302425989114	-0.00530499592091616
Mfsd7b	-0.13326405982544	1.06577417203652	0.642661768031877
Mfsd8	0.230205138073804	0.554399978026176	0.886472014874186
Mga	0.619402789806123	0.470171145991738	-0.148650635189433
Mgam	-0.470326035805675	-0.0279412178862913	0.397174042835497
Mgat1	0.105149882228659	0.216252261738832	0.141244060761299
Mgat2	-0.062938559803782	0.261425759106225	0.110908161014422
Mgat4a	0.595072507324145	0.927801081384108	1.00353729945172
Mgat4b	0.659211153858297	0.161543371259143	0.084149392868439
Mgat4c	-0.768383444893394	0.0342843222038798	-0.921735602407599
Mgat5	-0.0297130179840883	0.0397542223351562	1.17014166469524
Mgea5	0.491833888983332	0.833630363713082	0.570381384527604
Mgl2	0.00827011831861273	-0.0146256427395434	0.895912713308714
Mgll	0.312861602666029	-0.652543781443939	1.03213663276805
Mgme1	-1.20378726347244	-0.412995150336277	0.148677332188756
Mgmt	-0.328076942010341	-0.515339052549266	-0.0506720747280291
Mgrn1	-0.0514781368561763	-0.259326793260858	-0.194246400073847
Mgst2	-0.201386615576939	0.208542801358361	-2.16297588275907
Mgst3	-1.65673129808629	-0.324789570347677	0.508846125134901
Mia	0.243358397009466	0.448440987260571	-0.0533261368502959
Mia3	0.576475785379988	0.196128806458042	0.762422578187952
Miat	0.0690979598568673	-0.261283311523054	1.43577802602613
Mib1	0.219455989402485	0.489296551376108	1.04998705218325
Mib2	-0.455743586936724	-0.476374719817201	-0.18464639833129
Mical1	-0.173365562462846	-0.0543948371887449	0.509539154891202
